,YEAR,STATEFIPS,Est Num Eligible,Est Proportion Eligible
146,2008,49,1337074.0,0.4886209154721637
147,2008,50,220680.0,0.35520788063160946
148,2008,51,3059098.0,0.3937524721366945
149,2008,53,2642288.0,0.40345054620211496
150,2008,54,730668.0,0.40268993446012824
151,2008,55,2213552.0,0.3933128262278677
152,2008,56,211293.0,0.39666921985176506
153,2009,1,2126945.0,0.45170458648104744
154,2009,2,298277.0,0.4270415606616147
155,2009,4,3083767.0,0.4675365059284894
156,2009,5,1317045.0,0.4558116596584125
157,2009,6,17128969.0,0.4634252667845257
158,2009,8,2127339.0,0.42337227657984045
159,2009,9,1396495.0,0.39692458377483597
160,2009,10,357839.0,0.40428212156064364
161,2009,11,263337.0,0.43914604515581407
162,2009,12,7767113.0,0.4189840321774192
163,2009,13,4700958.0,0.47826402342975444
164,2009,15,505755.0,0.3904907279153908
165,2009,16,732700.0,0.47399374175589226
166,2009,17,5619938.0,0.4353028629844337
167,2009,18,2773942.0,0.4318687838747349
168,2009,19,1214374.0,0.4037339541075257
169,2009,20,1202375.0,0.42656364689700776
170,2009,21,1976962.0,0.4582545705223762
171,2009,22,2074238.0,0.4617548768097423
172,2009,23,505406.0,0.3833767857264767
173,2009,24,2244647.0,0.39383378618182224
174,2009,25,2597321.0,0.39391624012847637
175,2009,26,4438202.0,0.44516785665244396
176,2009,27,2167376.0,0.4115623839892598
177,2009,28,1459165.0,0.4942977565010251
178,2009,29,2583577.0,0.4314893496203809
179,2009,30,404946.0,0.4153339165877769
180,2009,31,771520.0,0.4294281156525969
181,2009,32,1128015.0,0.42677969115635705
182,2009,33,479318.0,0.3618655040295944
183,2009,34,3465722.0,0.39800476357815
184,2009,35,949751.0,0.47259028965437627
185,2009,36,8432702.0,0.4315289144568728
186,2009,37,4135103.0,0.44080099487425706
187,2009,38,249102.0,0.38510367260112177
188,2009,39,4963486.0,0.43001287833074653
189,2009,40,1669810.0,0.45288509784244857
190,2009,41,1600771.0,0.4184303506561095
191,2009,42,5052010.0,0.40080153802128987
192,2009,44,423853.0,0.402439591761939
193,2009,45,2034099.0,0.4459528786238485
194,2009,46,354934.0,0.4369047604393494
195,2009,47,2800352.0,0.44476477600808356
196,2009,48,12251641.0,0.49437057945625873
197,2009,49,1418541.0,0.5094287380610019
198,2009,50,225922.0,0.36335885229027276
199,2009,51,3204931.0,0.40658349603366406
200,2009,53,2711349.0,0.4068531908204967
201,2009,54,775914.0,0.42637861672062016
202,2009,55,2318139.0,0.4099437042046243
203,2009,56,216639.0,0.39803590129898764
204,2010,1,2214866.0,0.4628480817704561
205,2010,2,308531.0,0.43212532476172466
206,2010,4,2991616.0,0.466438832774091
207,2010,5,1356283.0,0.4642251556164657
208,2010,6,17635726.0,0.47218277859250235
209,2010,8,2175239.0,0.4308196497930015
210,2010,9,1424480.0,0.39822502923479614
211,2010,10,373495.0,0.41510098703111575
212,2010,11,257173.0,0.42546401457185257
213,2010,12,8047711.0,0.42708548374103383
214,2010,13,4712631.0,0.48520862670264886
215,2010,15,538559.0,0.39494771641093823
216,2010,16,759345.0,0.4832129561869611
217,2010,17,5639481.0,0.4391036446932166
218,2010,18,2880825.0,0.44384427930701853
219,2010,19,1297164.0,0.425315987531325
220,2010,20,1244735.0,0.4353485225952016
221,2010,21,1977231.0,0.45492636667889175
222,2010,22,2164660.0,0.47635373929301084
223,2010,23,514144.0,0.3872829017292536
224,2010,24,2364460.0,0.4086531897264803
225,2010,25,2642977.0,0.4030615559500974
226,2010,26,4413203.0,0.4467901733765801
227,2010,27,2185168.0,0.41147414295678214
228,2010,28,1518633.0,0.511318044629762
229,2010,29,2604521.0,0.4343596836079197
230,2010,30,415288.0,0.4191026725253255
231,2010,31,798758.0,0.4363774830927613
232,2010,32,1173539.0,0.43389809076395325
233,2010,33,471048.0,0.3577328880987333
234,2010,34,3559711.0,0.4044379764461649
235,2010,35,978938.0,0.473848122784293
236,2010,36,8417568.0,0.43406792279176204
237,2010,37,4333971.0,0.4532703770661643
238,2010,38,269655.0,0.3997856186591826
239,2010,39,5011343.0,0.4344022138346985
240,2010,40,1723125.0,0.45807057550013264
241,2010,41,1640377.0,0.42729757066828306
242,2010,42,5149953.0,0.40520085950574486
243,2010,44,444176.0,0.4218652351726588
244,2010,45,2106997.0,0.4544553947189059
245,2010,46,358537.0,0.4391344127045561
246,2010,47,2867460.0,0.4510785686790269
247,2010,48,12403455.0,0.4910875803149956
248,2010,49,1446471.0,0.5209750225916443
249,2010,50,234588.0,0.3747651607131446
250,2010,51,3304735.0,0.4118246391073867
251,2010,53,2817049.0,0.417681172914922
252,2010,54,787129.0,0.42456335664003736
253,2010,55,2296431.0,0.40351643555219274
254,2010,56,219557.0,0.3889682174113312
255,2011,1,2226099.0,0.46350604030199427
256,2011,2,304108.0,0.4207837635149533
257,2011,4,3035115.0,0.4682009500956806
258,2011,5,1374449.0,0.46782124719067086
259,2011,6,17989143.0,0.477267987890877
260,2011,8,2172023.0,0.42448887936904267
261,2011,9,1423662.0,0.3975922086938648
262,2011,10,379971.0,0.41886929729312616
263,2011,11,266388.0,0.43105133366559006
264,2011,12,8221062.0,0.43138102489817415
265,2011,13,4780334.0,0.48703328813137975
266,2011,15,565416.0,0.41126846618805507
267,2011,16,769787.0,0.4856746278355947
268,2011,17,5723568.0,0.444747284983541
269,2011,18,2895452.0,0.4442974766308389
270,2011,19,1286823.0,0.4202133096300863
271,2011,20,1283008.0,0.44684836297095537
272,2011,21,2034186.0,0.46555739564366005
273,2011,22,2217314.0,0.48467617199829677
274,2011,23,522759.0,0.3935881065029951
275,2011,24,2381565.0,0.40862163835732923
276,2011,25,2660098.0,0.403807736306868
277,2011,26,4391833.0,0.44468912951931755
278,2011,27,2220585.0,0.4154616930168998
279,2011,28,1521055.0,0.5106761362720714
280,2011,29,2639135.0,0.4390736967215733
281,2011,30,404935.0,0.405665603752358
282,2011,31,792935.0,0.43032527768566964
283,2011,32,1230658.0,0.4518958830428425
284,2011,33,466630.0,0.3539919010403628
285,2011,34,3596108.0,0.40766861028969564
286,2011,35,1034469.0,0.49680966120840026
287,2011,36,8589384.0,0.4412687937347873
288,2011,37,4377221.0,0.4532973516737758
289,2011,38,274532.0,0.40140247860898454
290,2011,39,5032584.0,0.4359121143086705
291,2011,40,1769107.0,0.46659719562770274
292,2011,41,1667593.0,0.4306956942388656
293,2011,42,5198619.0,0.407962450578307
294,2011,44,441837.0,0.42027600061637854
295,2011,45,2145053.0,0.4584200819365579
296,2011,46,341441.0,0.41432891387022164
297,2011,47,2892168.0,0.4516646200826348
298,2011,48,12674630.0,0.49366260869998735
299,2011,49,1465334.0,0.5201343735069511
300,2011,50,234712.0,0.37468132962768447
301,2011,51,3293932.0,0.4068288383623554
302,2011,53,2852188.0,0.4175947483747528
303,2011,54,803656.0,0.4331527398397296
304,2011,55,2384505.0,0.41747238639111156
305,2011,56,221591.0,0.3900165094920779
306,2012,1,2204648.0,0.45720395775797834
307,2012,2,313032.0,0.42796148466947115
308,2012,4,3055000.0,0.46618054691905014
309,2012,5,1368070.0,0.4638891931216348
310,2012,6,18025090.0,0.47382787660716225
311,2012,8,2220405.0,0.42802311365873347
312,2012,9,1435538.0,0.39983266241396725
313,2012,10,375911.0,0.4098945362079268
314,2012,11,271288.0,0.4290338956514313
315,2012,12,8334902.0,0.43146746008607295
316,2012,13,4835192.0,0.48742125082346727
317,2012,15,556310.0,0.3995581453308272
318,2012,16,753281.0,0.47206102794461213
319,2012,17,5593112.0,0.4344078622132144
320,2012,18,2877753.0,0.44020284109699764
321,2012,19,1283811.0,0.4176100600288987
322,2012,20,1267448.0,0.43918562807854034
323,2012,21,2013937.0,0.4597594063576168
324,2012,22,2205947.0,0.4793564300604121
325,2012,23,500338.0,0.37642266880932174
326,2012,24,2350147.0,0.39937494084097663
327,2012,25,2685153.0,0.404016674932111
328,2012,26,4414081.0,0.4466174458888475
329,2012,27,2215089.0,0.41179248203104624
330,2012,28,1543865.0,0.5172205274100597
331,2012,29,2638703.0,0.4381780568144606
332,2012,30,406551.0,0.4044716114455584
333,2012,31,806113.0,0.4344393096293502
334,2012,32,1246913.0,0.45195512319807923
335,2012,33,471781.0,0.3572155448778619
336,2012,34,3638771.0,0.4104838464046279
337,2012,35,998144.0,0.4786026435385018
338,2012,36,8526820.0,0.435702927007463
339,2012,37,4393993.0,0.4505701505720886
340,2012,38,264552.0,0.37813237892136964
341,2012,39,5037836.0,0.43639447429342376
342,2012,40,1728034.0,0.4529791707079233
343,2012,41,1683720.0,0.43179471055839264
344,2012,42,5196291.0,0.4071200175249241
345,2012,44,420064.0,0.39994972826604414
346,2012,45,2125967.0,0.45006174155427825
347,2012,46,370296.0,0.4443441802643294
348,2012,47,2879449.0,0.4459945203425584
349,2012,48,12767531.0,0.48994326495710555
350,2012,49,1476532.0,0.5171220966578841
351,2012,50,242452.0,0.3872967088437743
352,2012,51,3331617.0,0.4069962289883283
353,2012,53,2821498.0,0.40908990733958417
354,2012,54,783933.0,0.4225113222770348
355,2012,55,2375091.0,0.4147617752031906
356,2012,56,233979.0,0.4059231938266379
357,2013,1,2214565.0,0.458149020568415
358,2013,2,300282.0,0.4084735802549746
359,2013,4,3127829.0,0.47200942742488483
360,2013,5,1388825.0,0.46929704366431674
361,2013,6,18180840.0,0.4742928334924802
362,2013,8,2224002.0,0.42214257283139156
363,2013,9,1455610.0,0.4047768681453138
364,2013,10,393600.0,0.425169241338635
365,2013,11,285867.0,0.44221121851839823
366,2013,12,8485257.0,0.4339650056308898
367,2013,13,4859889.0,0.48636987352192973
368,2013,15,558910.0,0.3980687352480745
369,2013,16,769799.0,0.47750251839795155
370,2013,17,5608753.0,0.43539001881287537
371,2013,18,2953949.0,0.44955000089789804
372,2013,19,1290929.0,0.4177201386480008
373,2013,20,1298134.0,0.4485671348952317
374,2013,21,2002905.0,0.4556929625884042
375,2013,22,2225534.0,0.4811476455365617
376,2013,23,501844.0,0.3778086609822164
377,2013,24,2408992.0,0.406319375173517
378,2013,25,2706345.0,0.404365182768888
379,2013,26,4407998.0,0.44544931081643985
380,2013,27,2220897.0,0.4097308675775499
381,2013,28,1549580.0,0.5180450567279362
382,2013,29,2659212.0,0.43996306524087425
383,2013,30,431002.0,0.4245634946043254
384,2013,31,815795.0,0.4366004893723147
385,2013,32,1248637.0,0.44751832885565435
386,2013,33,479494.0,0.36230363010867733
387,2013,34,3681117.0,0.413639372542163
388,2013,35,1048741.0,0.5029240579354305
389,2013,36,8694297.0,0.4424324874598795
390,2013,37,4456558.0,0.45253156459241717
391,2013,38,290634.0,0.40176501569686185
392,2013,39,4978190.0,0.43023702406953773
393,2013,40,1779525.0,0.4621461041591786
394,2013,41,1672376.0,0.42553392882814917
395,2013,42,5222894.0,0.40887547880227665
396,2013,44,419254.0,0.39871575285470146
397,2013,45,2172293.0,0.4549458107383307
398,2013,46,384885.0,0.45555151814997924
399,2013,47,2905494.0,0.4472758374489569
400,2013,48,12921826.0,0.48857122299432704
401,2013,49,1523073.0,0.5250397121968843
402,2013,50,234538.0,0.3742846655921357
403,2013,51,3415483.0,0.41347645787343357
404,2013,53,2940329.0,0.42176986966474195
405,2013,54,796924.0,0.42976987592110033
406,2013,55,2365595.0,0.41192986659789543
407,2013,56,235423.0,0.4040500602411706
408,2014,1,2201432.0,0.45396181818819203
409,2014,2,304842.0,0.4137759728096513
410,2014,4,3142133.0,0.46678161903081106
411,2014,5,1371988.0,0.46251427249947663
412,2014,6,18300366.0,0.4716285290896205
413,2014,8,2248504.0,0.41982080955722195
414,2014,9,1417026.0,0.39398200060778327
415,2014,10,379449.0,0.4055614815511525
416,2014,11,268360.0,0.40728919566606414
417,2014,12,8549987.0,0.42979235669180427
418,2014,13,4878903.0,0.4831868145907295
419,2014,15,558947.0,0.39374637652062855
420,2014,16,800326.0,0.4896565479570061
421,2014,17,5606228.0,0.43524654945662383
422,2014,18,2889300.0,0.4379814320611867
423,2014,19,1295981.0,0.417099596218499
424,2014,20,1257255.0,0.4329359188518265
425,2014,21,2010024.0,0.45543074283945667
426,2014,22,2233350.0,0.4803237903028082
427,2014,23,517968.0,0.3894235648892668
428,2014,24,2461601.0,0.41188643946103404
429,2014,25,2691317.0,0.39898505768665143
430,2014,26,4295860.0,0.4334927668627976
431,2014,27,2229380.0,0.40852287438935875
432,2014,28,1517513.0,0.5068379959246232
433,2014,29,2635295.0,0.4346097665920299
434,2014,30,441314.0,0.4311479621993026
435,2014,31,820402.0,0.4360354461300354
436,2014,32,1233100.0,0.43432793291111016
437,2014,33,464787.0,0.3503033208146137
438,2014,34,3648684.0,0.4082135335233423
439,2014,35,1009657.0,0.4841151492252485
440,2014,36,8636889.0,0.43739439438227873
441,2014,37,4460163.0,0.44852968092000334
442,2014,38,304373.0,0.4116029869557339
443,2014,39,4969133.0,0.4285891961325712
444,2014,40,1764223.0,0.45492516730697974
445,2014,41,1699670.0,0.4281026910470629
446,2014,42,5221704.0,0.4083536915678785
447,2014,44,433027.0,0.4103848373679008
448,2014,45,2169094.0,0.44885712973167824
449,2014,46,377542.0,0.44251413836551706
450,2014,47,2966561.0,0.4529548877507271
451,2014,48,13054216.0,0.48426146600072606
452,2014,49,1507940.0,0.5123989857630326
453,2014,50,231110.0,0.36885415968411744
454,2014,51,3431874.0,0.41217329833254646
455,2014,53,2935812.0,0.4157472955577616
456,2014,54,791460.0,0.4277408413436335
457,2014,55,2367782.0,0.4112471871784664
458,2014,56,236361.0,0.4046217343743848
459,2015,1,2225952.0,0.4581110558411551
460,2015,2,324478.0,0.43941486826139714
461,2015,4,3126954.0,0.45795609737165655
462,2015,5,1402731.0,0.47099896447657713
463,2015,6,18048358.0,0.4610663408883393
464,2015,8,2256828.0,0.4135979829101557
465,2015,9,1407384.0,0.3919322417921371
466,2015,10,390007.0,0.41229832102451125
467,2015,11,284191.0,0.422759837436108
468,2015,12,8566326.0,0.4225845324358531
469,2015,13,4764920.0,0.46646943766238597
470,2015,15,560381.0,0.3914360335931121
471,2015,16,760214.0,0.4593632359072589
472,2015,17,5525481.0,0.429664319465132
473,2015,18,2894293.0,0.43722551543277016
474,2015,19,1307458.0,0.41853401790518835
475,2015,20,1221766.0,0.41961423128744235
476,2015,21,1991191.0,0.4499773112061851
477,2015,22,2204081.0,0.47189279435051185
478,2015,23,493298.0,0.3710882491002973
479,2015,24,2440418.0,0.40630287588191333
480,2015,25,2682106.0,0.3947511649997601
481,2015,26,4229311.0,0.42623115207180073
482,2015,27,2190709.0,0.39906575969006086
483,2015,28,1486098.0,0.4966352341133156
484,2015,29,2575450.0,0.42333807608299723
485,2015,30,426073.0,0.4124821264166963
486,2015,31,830915.0,0.43820239532958194
487,2015,32,1265257.0,0.43767721894463385
488,2015,33,461189.0,0.34660020081045656
489,2015,34,3656302.0,0.4081599345747768
490,2015,35,1000725.0,0.47993893844398544
491,2015,36,8582563.0,0.4335549410478217
492,2015,37,4348065.0,0.43295337297300096
493,2015,38,317189.0,0.419047782616048
494,2015,39,4881867.0,0.42036417686671707
495,2015,40,1791094.0,0.45792360568173857
496,2015,41,1659858.0,0.41198001378513704
497,2015,42,5111560.0,0.3992625504559538
498,2015,44,432998.0,0.40992030658015066
499,2015,45,2135495.0,0.4361583580228204
500,2015,46,370896.0,0.43204355661066385
501,2015,47,2884174.0,0.4369762642571193
502,2015,48,13019247.0,0.47395948045503034
503,2015,49,1490675.0,0.4975685257178181
504,2015,50,224833.0,0.35913405170899076
505,2015,51,3390186.0,0.4044123620286931
506,2015,53,2930920.0,0.40875544307384676
507,2015,54,778786.0,0.42230582692741503
508,2015,55,2289036.0,0.39662144144415756
509,2015,56,236080.0,0.4027933466073601
510,2016,1,2157860.0,0.4437028355232044
511,2016,2,324635.0,0.4375759879443694
512,2016,4,3137463.0,0.45266640610087533
513,2016,5,1365705.0,0.4570253205222592
514,2016,6,17823803.0,0.4541094338889076
515,2016,8,2234298.0,0.4032632168857035
516,2016,9,1332424.0,0.3725546994619248
517,2016,10,379902.0,0.39902947802933625
518,2016,11,296440.0,0.43519238956501316
519,2016,12,8611584.0,0.41778578459346805
520,2016,13,4727121.0,0.45848214385301944
521,2016,15,554639.0,0.38825122133733553
522,2016,16,777078.0,0.4616835200874556
523,2016,17,5415659.0,0.4230474945239006
524,2016,18,2844340.0,0.4288130970761126
525,2016,19,1269569.0,0.405005849057627
526,2016,20,1234450.0,0.42460519060884555
527,2016,21,2017384.0,0.4546756415521028
528,2016,22,2271805.0,0.485255676077704
529,2016,23,507195.0,0.3809260228663013
530,2016,24,2396903.0,0.39839177507921203
531,2016,25,2627715.0,0.3857544570996134
532,2016,26,4112978.0,0.414268102293444
533,2016,27,2220796.0,0.4023216143908498
534,2016,28,1480766.0,0.4954505699083824
535,2016,29,2596715.0,0.4261800426719186
536,2016,30,439808.0,0.42187008402716497
537,2016,31,819607.0,0.4297625314873348
538,2016,32,1274220.0,0.43339961320490955
539,2016,33,453513.0,0.3397892692604794
540,2016,34,3599791.0,0.40246000069987387
541,2016,35,991077.0,0.47624692758101217
542,2016,36,8531213.0,0.43206321264783715
543,2016,37,4382759.0,0.4319356036609812
544,2016,38,299111.0,0.3946300100402004
545,2016,39,4835726.0,0.41635704312234506
546,2016,40,1778441.0,0.45327216780878393
547,2016,41,1657863.0,0.40500236352332314
548,2016,42,5127890.0,0.40111068115420667
549,2016,44,436011.0,0.41272270845284004
550,2016,45,2126324.0,0.42859766113249853
551,2016,46,383149.0,0.4427144596939872
552,2016,47,2872764.0,0.4319170362494313
553,2016,48,13233543.0,0.4749572868228072
554,2016,49,1517691.0,0.49740513375482637
555,2016,50,239173.0,0.3829255484362642
556,2016,51,3396688.0,0.4037999916308123
557,2016,53,2914173.0,0.3998590834248079
558,2016,54,782645.0,0.4274174786549302
559,2016,55,2291544.0,0.396549471516908
560,2016,56,242151.0,0.41357913991607187
561,2017,1,2201146.0,0.4515405620024998
562,2017,2,321955.0,0.4351948850695125
563,2017,4,3086693.0,0.43993361144881826
564,2017,5,1374940.0,0.45766055682578083
565,2017,6,17765346.0,0.44933864280317304
566,2017,8,2237283.0,0.39900509242300103
567,2017,9,1378163.0,0.38408370362277966
568,2017,10,389581.0,0.4049955350599154
569,2017,11,285196.0,0.4109618255491576
570,2017,12,8698458.0,0.4145202150168697
571,2017,13,4743574.0,0.4548280391382843
572,2017,15,575635.0,0.40323620106785246
573,2017,16,780005.0,0.454298715798952
574,2017,17,5400691.0,0.4218623103551681
575,2017,18,2869603.0,0.43043067922358164
576,2017,19,1293488.0,0.4111909835328166
577,2017,20,1257633.0,0.4317129760741307
578,2017,21,1999863.0,0.4489847646788226
579,2017,22,2272202.0,0.485064148940735
580,2017,23,500670.0,0.3747790826756653
581,2017,24,2447142.0,0.40434078514227195
582,2017,25,2685068.0,0.39141965699094977
583,2017,26,4137488.0,0.4153140772256558
584,2017,27,2252721.0,0.40395914647726594
585,2017,28,1469886.0,0.49257263496531617
586,2017,29,2607781.0,0.42655882066209844
587,2017,30,416755.0,0.3967232527965441
588,2017,31,822430.0,0.42833200352486045
589,2017,32,1274457.0,0.42509687165510524
590,2017,33,448376.0,0.33391247360915105
591,2017,34,3580944.0,0.39763330640207406
592,2017,35,992214.0,0.4751823454194543
593,2017,36,8491327.0,0.42778761210855804
594,2017,37,4326930.0,0.4211772147130376
595,2017,38,310577.0,0.41114625102430125
596,2017,39,4864887.0,0.4172785106696691
597,2017,40,1788759.0,0.45505491922386526
598,2017,41,1665407.0,0.4020026668108534
599,2017,42,5161773.0,0.40308914807711693
600,2017,44,422226.0,0.3984621177589726
601,2017,45,2202219.0,0.43830757653349106
602,2017,46,377860.0,0.4344886427663034
603,2017,47,2875853.0,0.42821022206127946
604,2017,48,13287378.0,0.4694424184680113
605,2017,49,1484644.0,0.47863440746165253
606,2017,50,239999.0,0.38482531263178316
607,2017,51,3432061.0,0.40520105029267933
608,2017,53,2980184.0,0.4024152606970023
609,2017,54,763556.0,0.4204934639677023
610,2017,55,2324109.0,0.4010207604784623
611,2017,56,244437.0,0.421941430827788
612,2018,1,2173480.0,0.44466803645186215
613,2018,2,313722.0,0.42542152696226665
614,2018,4,3088398.0,0.43064005111239456
615,2018,5,1391251.0,0.46162302058015975
616,2018,6,17308510.0,0.43755821497788827
617,2018,8,2219216.0,0.3896393754859045
618,2018,9,1375449.0,0.38499243561878876
619,2018,10,369807.0,0.38235947934749903
620,2018,11,288313.0,0.4104362557032123
621,2018,12,8612505.0,0.40435577183783994
622,2018,13,4693908.0,0.4462112415305897
623,2018,15,554001.0,0.3900066948681829
624,2018,16,773323.0,0.4408388286907824
625,2018,17,5307380.0,0.41655652425069145
626,2018,18,2896654.0,0.4328611489928537
627,2018,19,1301107.0,0.41224563510231627
628,2018,20,1250109.0,0.42936792248695693
629,2018,21,1992481.0,0.44590459855671
630,2018,22,2186574.0,0.4692241036331073
631,2018,23,481209.0,0.3595394215797323
632,2018,24,2376665.0,0.39331059301460036
633,2018,25,2642297.0,0.38281970219047645
634,2018,26,4141390.0,0.414308244918049
635,2018,27,2234973.0,0.39830720067921555
636,2018,28,1450248.0,0.48559632751052223
637,2018,29,2553377.0,0.416779075393066
638,2018,30,424911.0,0.3999896451584055
639,2018,31,829522.0,0.4299672207282762
640,2018,32,1290890.0,0.4254196557333397
641,2018,33,466532.0,0.3439461519746979
